variavel,variavel_no_csv,descricao,tema,unidade,tabela,arquivo,coluna_chave,url_origem
V00917,V00917,"Sexo masculino, 15 anos ou mais, Cor ou raça é branca, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00918,V00918,"Sexo masculino, 15 anos ou mais, Cor ou raça é preta, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00919,V00919,"Sexo masculino, 15 anos ou mais, Cor ou raça é preta, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00920,V00920,"Sexo masculino, 15 anos ou mais, Cor ou raça é amarela, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00921,V00921,"Sexo masculino, 15 anos ou mais, Cor ou raça é amarela, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00922,V00922,"Sexo masculino, 15 anos ou mais, Cor ou raça é parda, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00923,V00923,"Sexo masculino, 15 anos ou mais, Cor ou raça é parda, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00924,V00924,"Sexo masculino, 15 anos ou mais, Cor ou raça é indígena, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00925,V00925,"Sexo masculino, 15 anos ou mais, Cor ou raça é indígena, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00926,V00926,"Sexo feminino, 15 anos ou mais, Cor ou raça é branca, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00927,V00927,"Sexo feminino, 15 anos ou mais, Cor ou raça é branca, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00928,V00928,"Sexo feminino, 15 anos ou mais, Cor ou raça é preta, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00929,V00929,"Sexo feminino, 15 anos ou mais, Cor ou raça é preta, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00930,V00930,"Sexo feminino, 15 anos ou mais, Cor ou raça é amarela, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00931,V00931,"Sexo feminino, 15 anos ou mais, Cor ou raça é amarela, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00932,V00932,"Sexo feminino, 15 anos ou mais, Cor ou raça é parda, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00933,V00933,"Sexo feminino, 15 anos ou mais, Cor ou raça é parda, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00934,V00934,"Sexo feminino, 15 anos ou mais, Cor ou raça é indígena, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00935,V00935,"Sexo feminino, 15 anos ou mais, Cor ou raça é indígena, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00936,V00936,"Pessoa responsável pelo domicílio, 15 a 19 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00937,V00937,"Pessoa responsável pelo domicílio, 15 a 19 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00938,V00938,"Pessoa responsável pelo domicílio, 20 a 24 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00939,V00939,"Pessoa responsável pelo domicílio, 20 a 24 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00940,V00940,"Pessoa responsável pelo domicílio, 25 a 29 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00941,V00941,"Pessoa responsável pelo domicílio, 25 a 29 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00942,V00942,"Pessoa responsável pelo domicílio, 30 a 34 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00943,V00943,"Pessoa responsável pelo domicílio, 30 a 34 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00944,V00944,"Pessoa responsável pelo domicílio, 35 a 39 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00945,V00945,"Pessoa responsável pelo domicílio, 35 a 39 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00946,V00946,"Pessoa responsável pelo domicílio, 40 a 44 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00947,V00947,"Pessoa responsável pelo domicílio, 40 a 44 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00948,V00948,"Pessoa responsável pelo domicílio, 45 a 49 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00949,V00949,"Pessoa responsável pelo domicílio, 45 a 49 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00950,V00950,"Pessoa responsável pelo domicílio, 50 a 54 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00951,V00951,"Pessoa responsável pelo domicílio, 50 a 54 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00952,V00952,"Pessoa responsável pelo domicílio, 55 a 59 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00953,V00953,"Pessoa responsável pelo domicílio, 55 a 59 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00954,V00954,"Pessoa responsável pelo domicílio, 60 a 64 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00955,V00955,"Pessoa responsável pelo domicílio, 60 a 64 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00956,V00956,"Pessoa responsável pelo domicílio, 65 a 69 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00957,V00957,"Pessoa responsável pelo domicílio, 65 a 69 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00958,V00958,"Pessoa responsável pelo domicílio, 70 a 79 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00959,V00959,"Pessoa responsável pelo domicílio, 70 a 79 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00960,V00960,"Pessoa responsável pelo domicílio, 80 anos ou mais, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00961,V00961,"Pessoa responsável pelo domicílio, 80 anos ou mais, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00962,V00962,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é branca, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00963,V00963,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é branca, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00964,V00964,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é preta, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00965,V00965,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é preta, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00966,V00966,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é amarela, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00967,V00967,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é amarela, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00968,V00968,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é parda, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00969,V00969,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é parda, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00970,V00970,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é indígena, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00971,V00971,"Pessoa responsável pelo domicílio, 15 anos ou mais, Cor ou raça é indígena, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00972,V00972,"Pessoa responsável pelo domicílio, Sexo masculino, 15 a 29 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00973,V00973,"Pessoa responsável pelo domicílio, Sexo masculino, 15 a 29 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
